indice_i,id_i,w,d,day,mtb,accettato
55,432,1,3,18,6,0.0
55,432,1,4,18,6,0.0
55,432,2,0,18,6,0.0
55,432,2,1,18,6,0.0
55,432,2,2,18,6,1.0
55,432,2,3,18,6,0.0
55,432,2,4,18,6,0.0
56,433,1,0,18,3,0.0
56,433,1,1,18,3,0.0
56,433,1,2,18,3,0.0
56,433,1,3,18,3,0.0
56,433,1,4,18,3,0.0
56,433,2,0,18,3,0.0
56,433,2,1,18,3,0.0
56,433,2,2,18,3,1.0
56,433,2,3,18,3,0.0
56,433,2,4,18,3,0.0
57,434,1,0,18,20,0.0
57,434,1,1,18,20,0.0
57,434,1,2,18,20,0.0
57,434,1,3,18,20,0.0
57,434,1,4,18,20,0.0
57,434,2,0,18,20,0.0
57,434,2,1,18,20,0.0
57,434,2,2,18,20,1.0
57,434,2,3,18,20,0.0
57,434,2,4,18,20,0.0
58,435,1,0,19,13,0.0
58,435,1,1,19,13,0.0
58,435,1,2,19,13,0.0
58,435,1,3,19,13,1.0
58,435,1,4,19,13,0.0
58,435,2,0,19,13,0.0
58,435,2,1,19,13,0.0
58,435,2,2,19,13,0.0
58,435,2,3,19,13,0.0
58,435,2,4,19,13,0.0
59,436,1,0,19,17,0.0
59,436,1,1,19,17,0.0
59,436,1,2,19,17,0.0
59,436,1,3,19,17,1.0
59,436,1,4,19,17,0.0
59,436,2,0,19,17,0.0
59,436,2,1,19,17,0.0
59,436,2,2,19,17,0.0
59,436,2,3,19,17,0.0
59,436,2,4,19,17,0.0
60,437,1,0,19,18,0.0
60,437,1,1,19,18,0.0
60,437,1,2,19,18,0.0
60,437,1,3,19,18,0.0
60,437,1,4,19,18,0.0
60,437,2,0,19,18,0.0
60,437,2,1,19,18,0.0
60,437,2,2,19,18,1.0
60,437,2,3,19,18,0.0
60,437,2,4,19,18,0.0
61,438,1,0,19,14,0.0
61,438,1,1,19,14,0.0
61,438,1,2,19,14,0.0
61,438,1,3,19,14,1.0
61,438,1,4,19,14,0.0
61,438,2,0,19,14,0.0
61,438,2,1,19,14,0.0
61,438,2,2,19,14,0.0
61,438,2,3,19,14,0.0
61,438,2,4,19,14,0.0
62,439,1,0,19,20,0.0
62,439,1,1,19,20,0.0
62,439,1,2,19,20,0.0
62,439,1,3,19,20,1.0
62,439,1,4,19,20,0.0
62,439,2,0,19,20,0.0
62,439,2,1,19,20,0.0
62,439,2,2,19,20,0.0
62,439,2,3,19,20,0.0
62,439,2,4,19,20,0.0
63,440,1,0,19,17,0.0
63,440,1,1,19,17,0.0
63,440,1,2,19,17,0.0
63,440,1,3,19,17,1.0
63,440,1,4,19,17,0.0
63,440,2,0,19,17,0.0
63,440,2,1,19,17,0.0
63,440,2,2,19,17,0.0
63,440,2,3,19,17,0.0
63,440,2,4,19,17,0.0
64,441,1,0,19,18,0.0
64,441,1,1,19,18,0.0
64,441,1,2,19,18,0.0
64,441,1,3,19,18,1.0
64,441,1,4,19,18,0.0
64,441,2,0,19,18,0.0
64,441,2,1,19,18,0.0
64,441,2,2,19,18,0.0
64,441,2,3,19,18,0.0
64,441,2,4,19,18,0.0
65,442,1,0,19,16,0.0
65,442,1,1,19,16,0.0
65,442,1,2,19,16,0.0
65,442,1,3,19,16,1.0
65,442,1,4,19,16,0.0
65,442,2,0,19,16,0.0
65,442,2,1,19,16,0.0
65,442,2,2,19,16,0.0
65,442,2,3,19,16,0.0
65,442,2,4,19,16,0.0
66,443,1,0,19,18,0.0
66,443,1,1,19,18,0.0
66,443,1,2,19,18,0.0
66,443,1,3,19,18,0.0
66,443,1,4,19,18,0.0
66,443,2,0,19,18,0.0
66,443,2,1,19,18,0.0
66,443,2,2,19,18,0.0
66,443,2,3,19,18,1.0
66,443,2,4,19,18,0.0
67,444,1,0,19,13,0.0
67,444,1,1,19,13,0.0
67,444,1,2,19,13,0.0
67,444,1,3,19,13,0.0
67,444,1,4,19,13,0.0
67,444,2,0,19,13,0.0
67,444,2,1,19,13,0.0
67,444,2,2,19,13,0.0
67,444,2,3,19,13,1.0
67,444,2,4,19,13,0.0
0,1,1,5,1,10,0.0
0,1,2,5,1,10,1.0
1,2,1,5,1,21,0.0
1,2,2,5,1,21,0.0
2,3,1,5,1,21,0.0
2,3,2,5,1,21,1.0
3,4,1,5,1,14,0.0
3,4,2,5,1,14,1.0
4,5,1,5,1,15,0.0
4,5,2,5,1,15,1.0
5,6,1,5,1,14,1.0
5,6,2,5,1,14,0.0
6,7,1,5,1,18,0.0
6,7,2,5,1,18,0.0
7,8,1,5,1,9,0.0
7,8,2,5,1,9,0.0
8,9,1,5,1,22,0.0
8,9,2,5,1,22,0.0
9,10,1,5,1,21,1.0
9,10,2,5,1,21,0.0
10,11,1,5,1,7,0.0
10,11,2,5,1,7,0.0
11,12,1,5,1,14,0.0
11,12,2,5,1,14,0.0
12,13,1,5,1,16,0.0
12,13,2,5,1,16,0.0
13,14,1,5,1,13,0.0
13,14,2,5,1,13,0.0
14,15,1,5,1,20,0.0
14,15,2,5,1,20,0.0
15,16,1,5,1,14,0.0
15,16,2,5,1,14,0.0
16,17,1,5,1,17,0.0
16,17,2,5,1,17,1.0
17,18,1,5,1,15,0.0
17,18,2,5,1,15,0.0
18,19,1,5,1,20,0.0
18,19,2,5,1,20,0.0
19,20,1,5,2,19,1.0
19,20,2,5,2,19,0.0
20,21,1,5,2,16,0.0
20,21,2,5,2,16,1.0
21,22,1,5,2,15,0.0
21,22,2,5,2,15,0.0
22,23,1,5,2,19,0.0
22,23,2,5,2,19,0.0
23,24,1,5,2,15,0.0
23,24,2,5,2,15,0.0
24,25,1,5,2,16,0.0
24,25,2,5,2,16,1.0
25,26,1,5,2,28,0.0
25,26,2,5,2,28,0.0
26,27,1,5,2,16,1.0
26,27,2,5,2,16,0.0
27,28,1,5,2,18,0.0
27,28,2,5,2,18,0.0
28,29,1,5,2,8,0.0
28,29,2,5,2,8,0.0
29,30,1,5,2,13,0.0
29,30,2,5,2,13,0.0
30,31,1,5,2,20,0.0
30,31,2,5,2,20,0.0
31,32,1,5,2,21,0.0
31,32,2,5,2,21,1.0
32,33,1,5,2,17,0.0
32,33,2,5,2,17,0.0
33,34,1,5,2,12,0.0
33,34,2,5,2,12,0.0
34,35,1,5,2,17,1.0
34,35,2,5,2,17,0.0
35,36,1,5,2,7,0.0
35,36,2,5,2,7,1.0
36,37,1,5,2,12,0.0
36,37,2,5,2,12,0.0
37,38,1,5,2,1,0.0
37,38,2,5,2,1,0.0
38,39,1,5,2,11,0.0
38,39,2,5,2,11,0.0
39,40,1,5,2,16,0.0
39,40,2,5,2,16,0.0
40,41,1,5,2,21,0.0
40,41,2,5,2,21,0.0
41,42,1,5,2,14,0.0
41,42,2,5,2,14,0.0
42,43,1,5,2,22,1.0
42,43,2,5,2,22,0.0
43,44,1,5,2,15,0.0
43,44,2,5,2,15,0.0
44,45,1,5,2,16,0.0
44,45,2,5,2,16,0.0
45,46,1,5,2,15,1.0
45,46,2,5,2,15,0.0
46,47,1,5,2,13,0.0
46,47,2,5,2,13,1.0
47,48,1,5,2,11,0.0
47,48,2,5,2,11,0.0
48,49,1,5,3,20,1.0
48,49,2,5,3,20,0.0
49,50,1,5,3,22,0.0
49,50,2,5,3,22,0.0
50,51,1,5,3,19,0.0
50,51,2,5,3,19,1.0
51,52,1,5,3,14,1.0
51,52,2,5,3,14,0.0
52,53,1,5,3,8,1.0
52,53,2,5,3,8,0.0
53,54,1,5,3,5,0.0
53,54,2,5,3,5,0.0
54,55,1,5,3,5,0.0
54,55,2,5,3,5,0.0
55,56,1,5,3,6,0.0
55,56,2,5,3,6,0.0
56,57,1,5,3,14,0.0
56,57,2,5,3,14,0.0
57,58,1,5,3,13,0.0
57,58,2,5,3,13,1.0
58,59,1,5,3,18,0.0
58,59,2,5,3,18,0.0
59,60,1,5,3,13,0.0
59,60,2,5,3,13,0.0
60,61,1,5,3,25,0.0
60,61,2,5,3,25,0.0
61,62,1,5,3,9,1.0
61,62,2,5,3,9,0.0
62,63,1,5,3,15,0.0
62,63,2,5,3,15,0.0
63,64,1,5,3,24,0.0
63,64,2,5,3,24,0.0
64,65,1,5,4,24,0.0
64,65,2,5,4,24,0.0
65,66,1,5,4,11,0.0
65,66,2,5,4,11,0.0
66,67,1,5,4,11,0.0
66,67,2,5,4,11,1.0
67,68,1,5,4,13,1.0
67,68,2,5,4,13,0.0
68,69,1,5,4,14,0.0
68,69,2,5,4,14,0.0
69,70,1,5,4,17,0.0
69,70,2,5,4,17,0.0
0,71,1,5,4,8,1.0
0,71,2,5,4,8,0.0
1,72,1,5,4,8,1.0
1,72,2,5,4,8,0.0
2,73,1,5,4,18,0.0
2,73,2,5,4,18,0.0
3,74,1,5,4,19,0.0
3,74,2,5,4,19,1.0
4,75,1,5,4,14,0.0
4,75,2,5,4,14,0.0
5,76,1,5,4,8,0.0
5,76,2,5,4,8,1.0
6,77,1,5,4,18,0.0
6,77,2,5,4,18,1.0
7,78,1,5,4,18,0.0
7,78,2,5,4,18,0.0
8,79,1,5,4,22,0.0
8,79,2,5,4,22,0.0
9,80,1,5,4,13,0.0
9,80,2,5,4,13,1.0
10,81,1,5,4,11,0.0
10,81,2,5,4,11,1.0
11,82,1,5,4,11,0.0
11,82,2,5,4,11,1.0
12,83,1,5,4,20,1.0
12,83,2,5,4,20,0.0
13,84,1,5,4,19,1.0
13,84,2,5,4,19,0.0
14,85,1,5,4,15,1.0
14,85,2,5,4,15,0.0
15,86,1,5,4,17,1.0
15,86,2,5,4,17,0.0
16,87,1,5,4,12,1.0
16,87,2,5,4,12,0.0
17,88,1,5,4,20,0.0
17,88,2,5,4,20,1.0
18,89,1,5,4,24,0.0
18,89,2,5,4,24,1.0
19,90,1,5,4,10,0.0
19,90,2,5,4,10,0.0
20,91,1,5,4,15,1.0
20,91,2,5,4,15,0.0
21,92,1,5,4,22,0.0
21,92,2,5,4,22,1.0
22,93,1,5,4,6,1.0
22,93,2,5,4,6,0.0
23,94,1,5,4,20,0.0
23,94,2,5,4,20,1.0
24,95,1,5,4,14,1.0
24,95,2,5,4,14,0.0
25,96,1,5,4,11,0.0
25,96,2,5,4,11,1.0
0,1,1,5,1,10,0.0
0,1,2,5,1,10,1.0
1,2,1,5,1,21,0.0
1,2,2,5,1,21,0.0
2,3,1,5,1,21,0.0
2,3,2,5,1,21,1.0
3,4,1,5,1,14,0.0
3,4,2,5,1,14,1.0
4,5,1,5,1,15,0.0
4,5,2,5,1,15,1.0
5,6,1,5,1,14,1.0
5,6,2,5,1,14,0.0
6,7,1,5,1,18,0.0
6,7,2,5,1,18,0.0
7,8,1,5,1,9,0.0
7,8,2,5,1,9,0.0
8,9,1,5,1,22,0.0
8,9,2,5,1,22,0.0
9,10,1,5,1,21,1.0
9,10,2,5,1,21,0.0
10,11,1,5,1,7,0.0
10,11,2,5,1,7,0.0
11,12,1,5,1,14,0.0
11,12,2,5,1,14,0.0
12,13,1,5,1,16,0.0
12,13,2,5,1,16,0.0
13,14,1,5,1,13,0.0
13,14,2,5,1,13,0.0
14,15,1,5,1,20,0.0
14,15,2,5,1,20,0.0
15,16,1,5,1,14,0.0
15,16,2,5,1,14,0.0
16,17,1,5,1,17,0.0
16,17,2,5,1,17,1.0
17,18,1,5,1,15,0.0
17,18,2,5,1,15,0.0
18,19,1,5,1,20,0.0
18,19,2,5,1,20,0.0
19,20,1,5,2,19,1.0
19,20,2,5,2,19,0.0
20,21,1,5,2,16,0.0
20,21,2,5,2,16,1.0
21,22,1,5,2,15,0.0
21,22,2,5,2,15,0.0
22,23,1,5,2,19,0.0
22,23,2,5,2,19,0.0
23,24,1,5,2,15,0.0
23,24,2,5,2,15,0.0
24,25,1,5,2,16,0.0
24,25,2,5,2,16,1.0
25,26,1,5,2,28,0.0
25,26,2,5,2,28,0.0
26,27,1,5,2,16,1.0
26,27,2,5,2,16,0.0
27,28,1,5,2,18,0.0
27,28,2,5,2,18,0.0
28,29,1,5,2,8,0.0
28,29,2,5,2,8,0.0
29,30,1,5,2,13,0.0
29,30,2,5,2,13,0.0
30,31,1,5,2,20,0.0
30,31,2,5,2,20,0.0
31,32,1,5,2,21,0.0
31,32,2,5,2,21,1.0
32,33,1,5,2,17,0.0
32,33,2,5,2,17,0.0
33,34,1,5,2,12,0.0
33,34,2,5,2,12,0.0
34,35,1,5,2,17,1.0
34,35,2,5,2,17,0.0
35,36,1,5,2,7,0.0
35,36,2,5,2,7,1.0
36,37,1,5,2,12,0.0
36,37,2,5,2,12,0.0
37,38,1,5,2,1,0.0
37,38,2,5,2,1,0.0
38,39,1,5,2,11,0.0
38,39,2,5,2,11,0.0
39,40,1,5,2,16,0.0
39,40,2,5,2,16,0.0
40,41,1,5,2,21,0.0
40,41,2,5,2,21,0.0
41,42,1,5,2,14,0.0
41,42,2,5,2,14,0.0
42,43,1,5,2,22,1.0
42,43,2,5,2,22,0.0
43,44,1,5,2,15,0.0
43,44,2,5,2,15,0.0
44,45,1,5,2,16,0.0
44,45,2,5,2,16,0.0
45,46,1,5,2,15,1.0
45,46,2,5,2,15,0.0
46,47,1,5,2,13,0.0
46,47,2,5,2,13,1.0
47,48,1,5,2,11,0.0
47,48,2,5,2,11,0.0
48,49,1,5,3,20,1.0
48,49,2,5,3,20,0.0
49,50,1,5,3,22,0.0
49,50,2,5,3,22,0.0
50,51,1,5,3,19,0.0
50,51,2,5,3,19,1.0
51,52,1,5,3,14,1.0
51,52,2,5,3,14,0.0
52,53,1,5,3,8,1.0
52,53,2,5,3,8,0.0
53,54,1,5,3,5,0.0
53,54,2,5,3,5,0.0
54,55,1,5,3,5,0.0
54,55,2,5,3,5,0.0
55,56,1,5,3,6,0.0
55,56,2,5,3,6,0.0
56,57,1,5,3,14,0.0
56,57,2,5,3,14,0.0
57,58,1,5,3,13,0.0
57,58,2,5,3,13,1.0
58,59,1,5,3,18,0.0
58,59,2,5,3,18,0.0
59,60,1,5,3,13,0.0
59,60,2,5,3,13,0.0
60,61,1,5,3,25,0.0
60,61,2,5,3,25,0.0
61,62,1,5,3,9,1.0
61,62,2,5,3,9,0.0
62,63,1,5,3,15,0.0
62,63,2,5,3,15,0.0
63,64,1,5,3,24,0.0
63,64,2,5,3,24,0.0
64,65,1,5,4,24,0.0
64,65,2,5,4,24,0.0
65,66,1,5,4,11,0.0
65,66,2,5,4,11,0.0
66,67,1,5,4,11,0.0
66,67,2,5,4,11,1.0
67,68,1,5,4,13,1.0
67,68,2,5,4,13,0.0
68,69,1,5,4,14,0.0
68,69,2,5,4,14,0.0
69,70,1,5,4,17,0.0
69,70,2,5,4,17,0.0
0,71,1,5,4,8,1.0
0,71,2,5,4,8,0.0
1,72,1,5,4,8,1.0
1,72,2,5,4,8,0.0
2,73,1,5,4,18,0.0
2,73,2,5,4,18,0.0
3,74,1,5,4,19,0.0
3,74,2,5,4,19,1.0
4,75,1,5,4,14,0.0
4,75,2,5,4,14,0.0
5,76,1,5,4,8,0.0
5,76,2,5,4,8,1.0
6,77,1,5,4,18,0.0
6,77,2,5,4,18,1.0
7,78,1,5,4,18,0.0
7,78,2,5,4,18,0.0
8,79,1,5,4,22,0.0
8,79,2,5,4,22,0.0
9,80,1,5,4,13,0.0
9,80,2,5,4,13,1.0
10,81,1,5,4,11,0.0
10,81,2,5,4,11,1.0
11,82,1,5,4,11,0.0
11,82,2,5,4,11,1.0
12,83,1,5,4,20,1.0
12,83,2,5,4,20,0.0
13,84,1,5,4,19,1.0
13,84,2,5,4,19,0.0
14,85,1,5,4,15,1.0
14,85,2,5,4,15,0.0
15,86,1,5,4,17,1.0
15,86,2,5,4,17,0.0
16,87,1,5,4,12,1.0
16,87,2,5,4,12,0.0
17,88,1,5,4,20,0.0
17,88,2,5,4,20,1.0
18,89,1,5,4,24,0.0
18,89,2,5,4,24,1.0
19,90,1,5,4,10,0.0
19,90,2,5,4,10,0.0
20,91,1,5,4,15,1.0
20,91,2,5,4,15,0.0
21,92,1,5,4,22,0.0
21,92,2,5,4,22,1.0
22,93,1,5,4,6,1.0
22,93,2,5,4,6,0.0
23,94,1,5,4,20,0.0
23,94,2,5,4,20,1.0
24,95,1,5,4,14,1.0
24,95,2,5,4,14,0.0
25,96,1,5,4,11,0.0
25,96,2,5,4,11,1.0
0,1,1,6,1,10,0.0
0,1,2,6,1,10,1.0
1,2,1,6,1,21,0.0
1,2,2,6,1,21,0.0
2,3,1,6,1,21,0.0
2,3,2,6,1,21,1.0
3,4,1,6,1,14,0.0
3,4,2,6,1,14,1.0
4,5,1,6,1,15,0.0
4,5,2,6,1,15,1.0
5,6,1,6,1,14,1.0
5,6,2,6,1,14,0.0
6,7,1,6,1,18,0.0
6,7,2,6,1,18,0.0
7,8,1,6,1,9,0.0
7,8,2,6,1,9,0.0
8,9,1,6,1,22,0.0
8,9,2,6,1,22,0.0
9,10,1,6,1,21,1.0
9,10,2,6,1,21,0.0
10,11,1,6,1,7,0.0
10,11,2,6,1,7,0.0
11,12,1,6,1,14,0.0
11,12,2,6,1,14,0.0
12,13,1,6,1,16,0.0
12,13,2,6,1,16,0.0
13,14,1,6,1,13,0.0
13,14,2,6,1,13,0.0
14,15,1,6,1,20,0.0
14,15,2,6,1,20,0.0
15,16,1,6,1,14,0.0
15,16,2,6,1,14,0.0
16,17,1,6,1,17,0.0
16,17,2,6,1,17,1.0
17,18,1,6,1,15,0.0
17,18,2,6,1,15,0.0
18,19,1,6,1,20,0.0
18,19,2,6,1,20,0.0
19,20,1,6,2,19,1.0
19,20,2,6,2,19,0.0
20,21,1,6,2,16,0.0
20,21,2,6,2,16,1.0
21,22,1,6,2,15,0.0
21,22,2,6,2,15,0.0
22,23,1,6,2,19,0.0
22,23,2,6,2,19,0.0
23,24,1,6,2,15,0.0
23,24,2,6,2,15,0.0
24,25,1,6,2,16,0.0
24,25,2,6,2,16,1.0
25,26,1,6,2,28,0.0
25,26,2,6,2,28,0.0
26,27,1,6,2,16,1.0
26,27,2,6,2,16,0.0
27,28,1,6,2,18,0.0
27,28,2,6,2,18,0.0
28,29,1,6,2,8,0.0
28,29,2,6,2,8,0.0
29,30,1,6,2,13,0.0
29,30,2,6,2,13,0.0
30,31,1,6,2,20,0.0
30,31,2,6,2,20,0.0
31,32,1,6,2,21,0.0
31,32,2,6,2,21,1.0
32,33,1,6,2,17,0.0
32,33,2,6,2,17,0.0
33,34,1,6,2,12,0.0
33,34,2,6,2,12,0.0
34,35,1,6,2,17,1.0
34,35,2,6,2,17,0.0
35,36,1,6,2,7,0.0
35,36,2,6,2,7,1.0
36,37,1,6,2,12,0.0
36,37,2,6,2,12,0.0
37,38,1,6,2,1,0.0
37,38,2,6,2,1,0.0
38,39,1,6,2,11,0.0
38,39,2,6,2,11,0.0
39,40,1,6,2,16,0.0
39,40,2,6,2,16,0.0
40,41,1,6,2,21,0.0
40,41,2,6,2,21,0.0
41,42,1,6,2,14,0.0
41,42,2,6,2,14,0.0
42,43,1,6,2,22,1.0
42,43,2,6,2,22,0.0
43,44,1,6,2,15,0.0
43,44,2,6,2,15,0.0
44,45,1,6,2,16,0.0
44,45,2,6,2,16,0.0
45,46,1,6,2,15,1.0
45,46,2,6,2,15,0.0
46,47,1,6,2,13,0.0
46,47,2,6,2,13,1.0
47,48,1,6,2,11,0.0
47,48,2,6,2,11,0.0
48,49,1,6,3,20,1.0
48,49,2,6,3,20,0.0
49,50,1,6,3,22,0.0
49,50,2,6,3,22,0.0
50,51,1,6,3,19,0.0
50,51,2,6,3,19,1.0
51,52,1,6,3,14,1.0
51,52,2,6,3,14,0.0
52,53,1,6,3,8,1.0
52,53,2,6,3,8,0.0
53,54,1,6,3,5,0.0
53,54,2,6,3,5,0.0
54,55,1,6,3,5,0.0
54,55,2,6,3,5,0.0
55,56,1,6,3,6,0.0
55,56,2,6,3,6,0.0
56,57,1,6,3,14,0.0
56,57,2,6,3,14,0.0
57,58,1,6,3,13,0.0
57,58,2,6,3,13,1.0
58,59,1,6,3,18,0.0
58,59,2,6,3,18,0.0
59,60,1,6,3,13,0.0
59,60,2,6,3,13,0.0
60,61,1,6,3,25,0.0
60,61,2,6,3,25,0.0
61,62,1,6,3,9,1.0
61,62,2,6,3,9,0.0
62,63,1,6,3,15,0.0
62,63,2,6,3,15,0.0
63,64,1,6,3,24,0.0
63,64,2,6,3,24,0.0
64,65,1,6,4,24,0.0
64,65,2,6,4,24,0.0
65,66,1,6,4,11,0.0
65,66,2,6,4,11,0.0
66,67,1,6,4,11,0.0
66,67,2,6,4,11,1.0
67,68,1,6,4,13,1.0
67,68,2,6,4,13,0.0
68,69,1,6,4,14,0.0
68,69,2,6,4,14,0.0
69,70,1,6,4,17,0.0
69,70,2,6,4,17,0.0
0,71,1,6,4,8,1.0
0,71,2,6,4,8,0.0
1,72,1,6,4,8,1.0
1,72,2,6,4,8,0.0
2,73,1,6,4,18,0.0
2,73,2,6,4,18,0.0
3,74,1,6,4,19,0.0
3,74,2,6,4,19,1.0
4,75,1,6,4,14,0.0
4,75,2,6,4,14,0.0
5,76,1,6,4,8,0.0
5,76,2,6,4,8,1.0
6,77,1,6,4,18,0.0
6,77,2,6,4,18,1.0
7,78,1,6,4,18,0.0
7,78,2,6,4,18,0.0
8,79,1,6,4,22,0.0
8,79,2,6,4,22,0.0
9,80,1,6,4,13,0.0
9,80,2,6,4,13,1.0
10,81,1,6,4,11,0.0
10,81,2,6,4,11,1.0
11,82,1,6,4,11,0.0
11,82,2,6,4,11,1.0
12,83,1,6,4,20,1.0
12,83,2,6,4,20,0.0
13,84,1,6,4,19,1.0
13,84,2,6,4,19,0.0
14,85,1,6,4,15,1.0
14,85,2,6,4,15,0.0
15,86,1,6,4,17,1.0
15,86,2,6,4,17,0.0
16,87,1,6,4,12,1.0
16,87,2,6,4,12,0.0
17,88,1,6,4,20,0.0
17,88,2,6,4,20,1.0
18,89,1,6,4,24,0.0
18,89,2,6,4,24,1.0
19,90,1,6,4,10,0.0
19,90,2,6,4,10,0.0
20,91,1,6,4,15,1.0
20,91,2,6,4,15,0.0
21,92,1,6,4,22,0.0
21,92,2,6,4,22,1.0
22,93,1,6,4,6,1.0
22,93,2,6,4,6,0.0
23,94,1,6,4,20,0.0
23,94,2,6,4,20,1.0
24,95,1,6,4,14,1.0
24,95,2,6,4,14,0.0
25,96,1,6,4,11,0.0
25,96,2,6,4,11,1.0
0,1,1,7,1,10,0.0
0,1,2,7,1,10,1.0
1,2,1,7,1,21,0.0
1,2,2,7,1,21,0.0
2,3,1,7,1,21,0.0
2,3,2,7,1,21,1.0
3,4,1,7,1,14,0.0
3,4,2,7,1,14,1.0
4,5,1,7,1,15,0.0
4,5,2,7,1,15,1.0
5,6,1,7,1,14,1.0
5,6,2,7,1,14,0.0
6,7,1,7,1,18,0.0
6,7,2,7,1,18,0.0
7,8,1,7,1,9,0.0
7,8,2,7,1,9,0.0
8,9,1,7,1,22,0.0
8,9,2,7,1,22,0.0
9,10,1,7,1,21,1.0
9,10,2,7,1,21,0.0
10,11,1,7,1,7,0.0
10,11,2,7,1,7,0.0
11,12,1,7,1,14,0.0
11,12,2,7,1,14,0.0
12,13,1,7,1,16,0.0
12,13,2,7,1,16,0.0
13,14,1,7,1,13,0.0
13,14,2,7,1,13,0.0
14,15,1,7,1,20,0.0
14,15,2,7,1,20,0.0
15,16,1,7,1,14,0.0
15,16,2,7,1,14,0.0
16,17,1,7,1,17,0.0
16,17,2,7,1,17,1.0
17,18,1,7,1,15,0.0
17,18,2,7,1,15,0.0
18,19,1,7,1,20,0.0
18,19,2,7,1,20,0.0
19,20,1,7,2,19,1.0
19,20,2,7,2,19,0.0
20,21,1,7,2,16,0.0
20,21,2,7,2,16,1.0
21,22,1,7,2,15,0.0
21,22,2,7,2,15,0.0
22,23,1,7,2,19,0.0
22,23,2,7,2,19,0.0
23,24,1,7,2,15,0.0
23,24,2,7,2,15,0.0
24,25,1,7,2,16,0.0
24,25,2,7,2,16,1.0
25,26,1,7,2,28,0.0
25,26,2,7,2,28,0.0
26,27,1,7,2,16,1.0
26,27,2,7,2,16,0.0
27,28,1,7,2,18,0.0
27,28,2,7,2,18,0.0
28,29,1,7,2,8,0.0
28,29,2,7,2,8,0.0
29,30,1,7,2,13,0.0
29,30,2,7,2,13,0.0
30,31,1,7,2,20,0.0
30,31,2,7,2,20,0.0
31,32,1,7,2,21,0.0
31,32,2,7,2,21,1.0
32,33,1,7,2,17,0.0
32,33,2,7,2,17,0.0
33,34,1,7,2,12,0.0
33,34,2,7,2,12,0.0
34,35,1,7,2,17,1.0
34,35,2,7,2,17,0.0
35,36,1,7,2,7,0.0
35,36,2,7,2,7,1.0
36,37,1,7,2,12,0.0
36,37,2,7,2,12,0.0
37,38,1,7,2,1,0.0
37,38,2,7,2,1,0.0
38,39,1,7,2,11,0.0
38,39,2,7,2,11,0.0
39,40,1,7,2,16,0.0
39,40,2,7,2,16,0.0
40,41,1,7,2,21,0.0
40,41,2,7,2,21,0.0
41,42,1,7,2,14,0.0
41,42,2,7,2,14,0.0
42,43,1,7,2,22,1.0
42,43,2,7,2,22,0.0
43,44,1,7,2,15,0.0
43,44,2,7,2,15,0.0
44,45,1,7,2,16,0.0
44,45,2,7,2,16,0.0
45,46,1,7,2,15,1.0
45,46,2,7,2,15,0.0
46,47,1,7,2,13,0.0
46,47,2,7,2,13,1.0
47,48,1,7,2,11,0.0
47,48,2,7,2,11,0.0
48,49,1,7,3,20,1.0
48,49,2,7,3,20,0.0
49,50,1,7,3,22,0.0
49,50,2,7,3,22,0.0
50,51,1,7,3,19,0.0
50,51,2,7,3,19,1.0
51,52,1,7,3,14,1.0
51,52,2,7,3,14,0.0
52,53,1,7,3,8,1.0
52,53,2,7,3,8,0.0
53,54,1,7,3,5,0.0
53,54,2,7,3,5,0.0
54,55,1,7,3,5,0.0
54,55,2,7,3,5,0.0
55,56,1,7,3,6,0.0
55,56,2,7,3,6,0.0
56,57,1,7,3,14,0.0
56,57,2,7,3,14,0.0
57,58,1,7,3,13,0.0
57,58,2,7,3,13,1.0
58,59,1,7,3,18,0.0
58,59,2,7,3,18,0.0
59,60,1,7,3,13,0.0
59,60,2,7,3,13,0.0
60,61,1,7,3,25,0.0
60,61,2,7,3,25,0.0
61,62,1,7,3,9,1.0
61,62,2,7,3,9,0.0
62,63,1,7,3,15,0.0
62,63,2,7,3,15,0.0
63,64,1,7,3,24,0.0
63,64,2,7,3,24,0.0
64,65,1,7,4,24,0.0
64,65,2,7,4,24,0.0
65,66,1,7,4,11,0.0
65,66,2,7,4,11,0.0
66,67,1,7,4,11,0.0
66,67,2,7,4,11,1.0
67,68,1,7,4,13,1.0
67,68,2,7,4,13,0.0
68,69,1,7,4,14,0.0
68,69,2,7,4,14,0.0
69,70,1,7,4,17,0.0
69,70,2,7,4,17,0.0
0,71,1,7,4,8,1.0
0,71,2,7,4,8,0.0
1,72,1,7,4,8,1.0
1,72,2,7,4,8,0.0
2,73,1,7,4,18,0.0
2,73,2,7,4,18,0.0
3,74,1,7,4,19,0.0
3,74,2,7,4,19,1.0
4,75,1,7,4,14,0.0
4,75,2,7,4,14,0.0
5,76,1,7,4,8,0.0
5,76,2,7,4,8,1.0
6,77,1,7,4,18,0.0
6,77,2,7,4,18,1.0
7,78,1,7,4,18,0.0
7,78,2,7,4,18,0.0
8,79,1,7,4,22,0.0
8,79,2,7,4,22,0.0
9,80,1,7,4,13,0.0
9,80,2,7,4,13,1.0
10,81,1,7,4,11,0.0
10,81,2,7,4,11,1.0
11,82,1,7,4,11,0.0
11,82,2,7,4,11,1.0
12,83,1,7,4,20,1.0
12,83,2,7,4,20,0.0
13,84,1,7,4,19,1.0
13,84,2,7,4,19,0.0
14,85,1,7,4,15,1.0
14,85,2,7,4,15,0.0
